advmean,advstd,best_ret,epcount,eprew,ev_ext,ev_int,mem_available,n_rooms,n_updates,opt_approxkl,opt_auxloss,opt_clipfrac,opt_ent,opt_featvar,opt_gradnorm,opt_maxfeat,opt_maxkl,opt_pg,opt_tot,opt_vf,reset_counter,retextmean,retextstd,retintmean,retintstd,rewintmax_norm,rewintmax_unnorm,rewintmean_norm,rewintmean_unnorm,rewintstd_unnorm,rooms,tcount,time_elapsed,tps,vpredextmean,vpredextstd,vpredintmean,vpredintstd,wait_policy_inference,wait_step,wait_update,eplen,eprooms,rewtotal
0.0011759264,0.015215017,400.0,10003,0.0,0.2869836091995239,0.7840024828910828,10954485760,2,1110,0.0019645693,0.021088514,0.10253906,2.7307234,0.46342388,0.04703947,4.41937,0.0165204,-0.0014990463,0.016960844,0.00010210077,0,-2.5623536e-05,0.00026260575,0.46051583,0.032827493,0.017946174,0.08571163,0.004712251,0.022505894,0.010930471,[1;2],4533837,8520.804193019867,548.4822994187672,2.614779e-06,0.00036732544,0.45928344,0.030136146,0.4751732349395752,7.465014696121216,4.79104471206665,590.79,1.0,1100.0
4.9013644e-05,0.014013622,400.0,10008,0.0,0.3333311676979065,0.5854608416557312,10955821056,2,1111,0.0021302036,0.020998584,0.09082031,2.7238858,0.4655548,0.03806673,4.3438597,0.032246906,0.00058302877,0.018953621,9.589399e-05,0,1.0431351e-05,0.00021031493,0.45639238,0.02177051,0.024959087,0.11915862,0.004659283,0.022244152,0.010893922,[1;2],4537108,8528.204801082611,553.4680346902746,2.5701043e-05,0.00029311658,0.4563128,0.01792437,0.4703989028930664,7.393544673919678,4.736731052398682,599.59,1.0,1100.0
0.002001485,0.013316423,400.0,10016,0.0,0.43237054347991943,0.5608166754245758,10956107776,2,1112,0.002322313,0.021524448,0.12988281,2.7124538,0.49409544,0.03702136,4.024829,0.02831188,-0.004067897,0.014828519,8.442162e-05,0,-2.8360151e-05,0.0002722193,0.45374328,0.02015241,0.020056788,0.09571668,0.004562793,0.021774942,0.010546954,[1;2],4541948,8535.686002492905,547.5056619782658,1.277095e-05,0.0003678283,0.45165956,0.016476283,0.47031450271606445,7.4784018993377686,4.801187515258789,607.0,1.0,1100.0
0.0006726908,0.0133770425,400.0,10020,0.0,0.7563632130622864,0.729314774274826,10955907072,2,1113,0.0020916099,0.021690197,0.10253906,2.7270455,0.47145346,0.086638704,4.501598,0.01595453,-0.001394335,0.017694764,0.00012594686,0,-0.00013821642,0.00035091784,0.46054623,0.025703369,0.021705532,0.10354431,0.0046544396,0.02220359,0.010468039,[1;2],4544461,8543.20047712326,545.0813185979196,-0.00014798905,0.00043508218,0.45989308,0.021859623,0.47077417373657227,7.5115745067596436,4.86052942276001,615.23,1.0,1100.0
-0.00014017907,0.013865504,400.0,10029,0.0,0.5411390960216522,0.706424742937088,10954633216,2,1114,0.0032387287,0.022196228,0.24511719,2.7305856,0.49285874,0.08687483,4.232366,0.018289803,-0.0021414384,0.017407568,8.336393e-05,0,-8.148318e-05,0.0002701295,0.46170565,0.025613647,0.021249473,0.101328924,0.004579859,0.021839231,0.010550502,[1;2],4551114,8550.626914739609,551.5430604952959,-8.013443e-05,0.00037910874,0.46184313,0.024205955,0.4693186283111572,7.417428255081177,4.7664954662323,629.73,1.0,1100.0
-0.00016026973,0.014438391,400.0,10043,0.0,0.18701171875,0.7722221910953522,10956189696,2,1115,0.0025585813,0.021602161,0.14746094,2.7266424,0.5051932,0.094556555,4.4501762,0.022249175,-0.0021372954,0.016861387,0.00012316414,0,-0.00021294695,0.00020330834,0.4611855,0.030221658,0.022315592,0.10637115,0.0045787785,0.021825545,0.011218636,[1;2],4560852,8558.248638629913,537.4112286080627,-0.00023068275,0.0002957771,0.46138126,0.024583993,0.4674844741821289,7.619027137756348,4.906909704208374,651.36,1.0,1100.0
2.0682288e-05,0.012928305,400.0,10045,0.0,0.426527738571167,0.8637818843126297,10955956224,2,1116,0.002472644,0.02068537,0.14550781,2.7212367,0.50024927,0.07260778,3.95297,0.026911417,0.00093881495,0.018961497,5.854929e-05,0,-0.00029699647,0.00019975546,0.46857724,0.035080604,0.017344357,0.08264256,0.0046220627,0.022023248,0.010484957,[1;2],4561892,8565.813868761063,541.4243926593387,-0.0003156879,0.00027096752,0.46859393,0.03239748,0.4687178134918213,7.562503099441528,4.933893203735352,653.78,1.0,1100.0
0.00086424756,0.015984004,400.0,10053,0.0,0.5000632405281067,0.7381630539894104,10954686464,2,1117,0.0034966604,0.022101542,0.24316406,2.7118733,0.49851903,0.05291848,3.939,0.02704982,2.2231165e-05,0.019510865,9.8965065e-05,0,-0.00033375277,0.00021971321,0.4636896,0.031292584,0.020680495,0.09850001,0.0047457917,0.022603935,0.011793628,[1;2],4565358,8573.403573513031,539.6784542385626,-0.00034121078,0.0002971311,0.46284026,0.028283915,0.4682636260986328,7.586825609207153,4.909080743789673,633.65,1.0,1100.0
-0.0013918052,0.015351412,400.0,10061,0.0,0.5967338979244232,0.6756602823734283,10955218944,2,1118,0.0029078657,0.020577328,0.22558594,2.7115746,0.49447405,0.064712554,4.287807,0.04888253,0.0022666561,0.020239504,0.000107094646,0,-0.00043916632,0.00025129042,0.46179926,0.027043045,0.022819992,0.10864786,0.0044979174,0.021414954,0.011251218,[1;2],4569439,8580.91393327713,545.3799469758404,-0.00049312506,0.00032452596,0.463299,0.02346452,0.47105932235717773,7.5075201988220215,4.828933238983154,620.23,1.0,1100.0
0.0005854841,0.01459533,400.0,10071,0.0,0.4793413281440735,0.7440704703330994,10955223040,2,1119,0.0024258592,0.020446057,0.140625,2.7038205,0.505604,0.06832324,4.0205307,0.01904872,-0.00083364034,0.016971579,6.298363e-05,0,-5.0744053e-05,0.00023582185,0.46078998,0.028959936,0.022033196,0.10486098,0.0046135597,0.021956975,0.011631085,[1;2],4574809,8588.521381139755,538.4197605693654,-7.1566785e-05,0.00032026187,0.46024615,0.025939582,0.4712493419647217,7.60472846031189,4.902661561965942,613.23,1.0,1100.0
0.0011056437,0.013595612,400.0,10077,0.0,0.48570847511291504,0.6991668939590454,10956038144,2,1120,0.0023601388,0.021764342,0.15429688,2.7296152,0.5025782,0.06349797,3.982969,0.023260191,-0.0021107718,0.017016605,9.264958e-05,0,0.00022333841,0.00021166171,0.46110258,0.024780247,0.019544156,0.09297866,0.0047421493,0.022560127,0.011588921,[1;2],4578216,8595.993014335632,548.2068007517958,0.000251429,0.00028237174,0.45994073,0.020701466,0.46927452087402344,7.468675851821899,4.808734893798828,613.86,1.0,1100.0
-0.00019688928,0.014319372,400.0,10084,0.0,0.30124253034591675,0.7257072031497955,10957078528,2,1121,0.0023649596,0.02090095,0.1328125,2.7250466,0.4982716,0.05671587,4.2918167,0.017552698,7.057842e-05,0.018333066,8.658429e-05,0,0.00031386013,0.00020381305,0.45990542,0.027296018,0.017943297,0.085329525,0.004568062,0.02172346,0.010955214,[1;2],4582255,8603.42758154869,550.9398850739628,0.00038642212,0.00027922483,0.45995718,0.022879582,0.47170352935791016,7.431739807128906,4.752451419830322,613.68,1.0,1100.0
-0.00020265311,0.013707454,400.0,10096,0.0,0.0847020149230957,0.7714718133211136,10955571200,2,1122,0.0023290857,0.02122839,0.13476562,2.717777,0.51569,0.07088304,4.5125775,0.021947438,0.0001467249,0.018737894,8.0556456e-05,0,0.000440777,0.0001789917,0.46337098,0.02864444,0.018113112,0.08610359,0.004678902,0.022241913,0.0107097,[1;2],4587802,8610.998824119568,540.9944392401936,0.00054035673,0.00024728457,0.4633745,0.025199234,0.4696614742279053,7.56390905380249,4.882863759994507,587.11,1.0,1100.0
0.0034727994,0.017893448,400.0,10105,0.0,0.489632248878479,0.7065917253494263,10956111872,2,1123,0.0024523095,0.021947708,0.13574219,2.7366905,0.5028828,0.0730264,4.0261345,0.060329612,-0.0060688853,0.013293634,0.00015150176,0,0.00046214083,0.0001886431,0.46660167,0.032955114,0.021754596,0.10337332,0.0048217266,0.022911843,0.012508819,[1;2],4592313,8618.511209011078,545.2329971302055,0.0005441938,0.00022981642,0.46296477,0.027005365,0.46949100494384766,7.509578704833984,4.826714515686035,574.11,1.0,1100.0
0.000300829,0.012922254,400.0,10113,0.0,0.4830012321472168,0.8636293411254883,10954833920,2,1124,0.0021882262,0.021905366,0.12011719,2.7623363,0.4892526,0.061445348,4.0005975,0.016635966,-0.0016684235,0.017543685,6.907693e-05,0,0.0005654207,0.00018091565,0.47092035,0.034890667,0.01907023,0.09058216,0.004783376,0.022720676,0.010926242,[1;2],4596111,8626.014211177826,545.9147750003702,0.0006665399,0.00021727548,0.47041732,0.036074094,0.4711744785308838,7.500244379043579,4.824737071990967,554.9,1.0,1100.0
-0.0026879874,0.014088076,400.0,10125,0.0,0.30599504709243774,0.8199995160102844,10954858496,2,1125,0.0021724983,0.020980455,0.12011719,2.769107,0.4802203,0.057597242,4.0330715,0.03958512,0.0007930385,0.019092407,8.802159e-05,0,0.0005260575,0.00018590837,0.4663139,0.0330717,0.0213546,0.10139334,0.0044537196,0.021146614,0.010745634,[1;2],4600762,8633.582130908966,541.2319731914862,0.0006345188,0.00022316418,0.468785,0.03038913,0.4737694263458252,7.565108776092529,4.872715711593628,525.7,1.0,1100.0
-0.0040924056,0.011618803,400.0,10129,0.0,0.47212743759155273,0.8934265524148941,10955911168,2,1126,0.0040558977,0.021001685,0.24902344,2.7757509,0.4462488,0.069283016,4.211931,0.06275125,0.004078317,0.022365307,6.1056584e-05,0,0.0004196781,0.00017124285,0.4744455,0.035446752,0.019843562,0.09418257,0.004472215,0.021226266,0.009249522,[1;2],4602303,8641.107798337936,544.2706800989554,0.0004892578,0.000218875,0.47839874,0.035673216,0.470050573348999,7.522904634475708,4.861227989196777,511.89,1.0,1100.0
-0.0035593426,0.012406612,400.0,10141,0.0,0.4649677276611328,0.8887691274285316,10955939840,2,1127,0.0028408058,0.01991792,0.19726562,2.7532892,0.4681518,0.06582377,3.9635706,0.034539495,0.005640853,0.022853222,4.7736725e-05,0,9.304406e-05,0.00016840802,0.4677056,0.037044134,0.018848026,0.08942323,0.004461667,0.021168089,0.009955015,[1;2],4606550,8648.606178760529,546.2512580964957,0.00010117969,0.00022537803,0.47124866,0.03685298,0.46642541885375977,7.495634078979492,4.813822507858276,470.59,1.0,1100.0
-0.0021346165,0.013056701,400.0,10150,0.0,0.5561985671520233,0.8651978224515915,10956214272,2,1128,0.003107425,0.020262606,0.203125,2.7652078,0.47634548,0.06245368,4.0638666,0.028518882,0.0050140596,0.022575023,6.356419e-05,0,-0.00047433298,0.00025850086,0.46949106,0.035620306,0.017647687,0.08369619,0.004553156,0.021593867,0.010212802,[1;2],4610538,8656.121329069138,545.0323282771841,-0.00057595316,0.0003068501,0.47182894,0.03414505,0.46966004371643066,7.512332439422607,4.830521583557129,462.29,1.0,1100.0
0.000652913,0.013171914,400.0,10157,0.0,0.3193836808204651,0.8489285558462143,10954674176,2,1129,0.0026801066,0.02110663,0.1875,2.7887487,0.46697524,0.055428952,3.9492757,0.024282584,0.0002703695,0.018656459,6.8208145e-05,0,-0.0013772838,0.00038969357,0.46695703,0.033959094,0.03160897,0.14985156,0.0045900755,0.021760594,0.011179898,[1;2],4613759,8663.696939468384,540.6825550498027,-0.0016957456,0.00048057066,0.46694106,0.032369703,0.4701874256134033,7.5728349685668945,4.896176338195801,469.77,1.0,1100.0
2.8186681e-05,0.014404197,400.0,10165,0.0,0.21870845556259155,0.8009601533412933,10955304960,2,1130,0.0021013499,0.020941157,0.109375,2.8001873,0.4575705,0.094674766,3.9665048,0.0310973,0.0029932256,0.021235356,0.00010116174,0,-0.0018901774,0.000438982,0.465689,0.032144595,0.025459677,0.12065233,0.004647564,0.02202461,0.01119029,[1;2],4617949,8671.209841251373,545.1954502172944,-0.0023118556,0.0004902551,0.46650416,0.031321406,0.47023725509643555,7.510122776031494,4.827200651168823,460.38,1.0,1100.0
0.0023478523,0.013130142,400.0,10174,0.0,0.3192046880722046,0.7875580340623856,10956283904,2,1131,0.0030013851,0.020869408,0.2265625,2.7545516,0.4976091,0.0813833,4.0473127,0.023197908,-0.000948931,0.017245518,7.9593025e-05,0,-0.002515778,0.00054777024,0.46563783,0.028824253,0.022233086,0.10532102,0.0046514706,0.022034623,0.010589819,[1;2],4622197,8678.697174072266,547.0573071093249,-0.0030753328,0.00057370955,0.4644091,0.027568396,0.4651069641113281,7.4844465255737305,4.8180670738220215,456.08,1.0,1100.0
0.001623062,0.012634363,400.0,10184,0.0,0.5267073512077332,0.8299796432256699,10954567680,2,1132,0.002241726,0.021808086,0.14257812,2.7690578,0.49925256,0.0946066,4.125505,0.012813598,-0.005437383,0.0136959525,9.4307725e-05,0,-0.002284111,0.00050066353,0.46786472,0.030827539,0.019061306,0.09026073,0.00474808,0.022483516,0.01082341,[1;2],4627154,8686.247451782227,542.4965846295905,-0.002788967,0.00043182008,0.46725136,0.028804772,0.4724843502044678,7.547475814819336,4.857768297195435,448.99,1.0,1100.0
-0.0013656439,0.0137131205,400.0,10190,0.0,0.7248645126819611,0.8097710460424423,10955640832,2,1133,0.0018117327,0.021060016,0.07714844,2.7768893,0.47727624,0.09728455,4.4025693,0.01606977,0.0021085367,0.020507986,0.00011632243,0,-0.0013921227,0.00040444208,0.46930635,0.03160732,0.024805704,0.117416605,0.0046056784,0.021800756,0.011057495,[1;2],4629763,8693.817195415497,541.1015141886842,-0.0016872645,0.00045189387,0.47126225,0.028637184,0.46967458724975586,7.566879034042358,4.90602445602417,447.01,1.0,1100.0
0.0016792329,0.01398418,400.0,10202,0.0,0.7946652919054031,0.8085151761770248,10956427264,2,1134,0.0025123702,0.02048884,0.13671875,2.7684891,0.4765042,0.11338307,4.2107005,0.03550204,-0.004350711,0.013507232,0.00013759214,0,-0.00035881004,0.00047766624,0.4645607,0.031928945,0.017481513,0.08271594,0.0046780407,0.022134729,0.010854383,[1;2],4635487,8701.422285795212,538.5866639722499,-0.00044929865,0.0005935077,0.46306247,0.027948778,0.47205114364624023,7.602297067642212,4.884220123291016,446.41,1.0,1100.0
0.0017893275,0.014664781,400.0,10207,0.0,0.8783117830753326,0.7824779748916626,10954653696,2,1135,0.0029797233,0.022852264,0.20996094,2.7588463,0.5099262,0.17294227,3.9283433,0.043124657,-0.0014384589,0.018770011,0.00011505228,0,-9.331907e-05,0.00048119453,0.47378752,0.031383503,0.022479197,0.106321886,0.0048180833,0.022788523,0.010600845,[1;2],4637546,8708.934852600098,545.2197945616482,-0.00013605233,0.0005761277,0.47208363,0.027940378,0.46976423263549805,7.509665250778198,4.848347902297974,442.8,1.0,1100.0
0.0045835627,0.014001916,400.0,10215,0.0,0.8545545041561127,0.7960635870695114,10955456512,2,1136,0.002300706,0.021920724,0.13769531,2.7424703,0.5056452,0.10991946,4.1300426,0.035229005,-0.0051895003,0.014066827,7.807411e-05,0,4.143177e-05,0.00039902667,0.46982682,0.031056816,0.018112049,0.08563252,0.005056802,0.023908213,0.010850827,[1;2],4640852,8716.420966863632,547.1463373130623,4.8619302e-05,0.00048832933,0.46522886,0.02777833,0.4658687114715576,7.483374834060669,4.808579206466675,439.52,1.0,1100.0
0.0017524965,0.013121429,400.0,10225,0.0,0.8582460433244705,0.8137460649013519,10954739712,2,1137,0.001695815,0.021815242,0.091796875,2.7528,0.4901874,0.0795797,4.211634,0.020386571,-0.003968616,0.015189307,9.5479896e-05,0,3.4297744e-05,0.00034105225,0.47049904,0.030313935,0.023657072,0.11180521,0.004789997,0.022637907,0.010407734,[1;2],4645310,8724.04108762741,537.5242559354565,4.4632197e-05,0.0004100819,0.46872586,0.03039991,0.4682424068450928,7.617279291152954,4.9232048988342285,445.48,1.0,1100.0
0.0016951433,0.014938243,400.0,10229,0.0,0.6570478081703186,0.7152034938335419,10955788288,2,1138,0.0025550646,0.020989403,0.17285156,2.7553508,0.4856631,0.10865963,4.22852,0.023445478,0.00034958485,0.018707419,0.00012378166,0,0.00039762788,0.00022595417,0.47421065,0.0279835,0.020409597,0.09641969,0.00485845,0.02295245,0.011034454,[1;2],4649107,8731.524198055267,547.3659702725126,0.00046618562,0.0002892022,0.4723784,0.027356304,0.4726297855377197,7.480178356170654,4.834036111831665,468.04,1.0,1100.0
-0.0013507158,0.012522941,400.0,10235,0.0,-0.013105988502502441,0.7820773869752884,10955538432,2,1139,0.0028929575,0.020216152,0.18554688,2.7628982,0.5012966,0.08566199,4.0166597,0.035746735,0.0032665164,0.020797325,7.7555385e-05,0,0.001928663,0.00029974224,0.47163808,0.02675078,0.019293305,0.091110714,0.004641459,0.021918828,0.0103391055,[1;2],4652080,8739.05720615387,543.740288923888,0.0023038667,0.00029641343,0.4722384,0.025171064,0.46500277519226074,7.530158281326294,4.867699861526489,473.09,1.0,1100.0
-0.0031297975,0.01250401,400.0,10243,0.0,-0.14546632766723633,0.7438990473747253,10955313152,2,1140,0.0021936398,0.020232314,0.125,2.7591305,0.4908538,0.06140928,3.8487635,0.028437229,0.004225252,0.021745149,4.6713707e-05,0,0.0011971439,0.00040818253,0.46786547,0.024681218,0.021592807,0.10193089,0.004511879,0.021298751,0.010174312,[1;2],4657543,8746.572883367538,544.9941520222958,0.0014697423,0.00058219023,0.4704501,0.023647074,0.4730260372161865,7.512962579727173,4.835718631744385,502.58,1.0,1100.0
-0.0017111867,0.011973156,400.0,10251,0.0,-0.2005547285079956,0.7153577506542206,10954801152,2,1141,0.0022581196,0.020045605,0.13183594,2.749536,0.49672854,0.060291704,4.482237,0.027045662,0.0012257835,0.018585265,6.3413434e-05,0,0.00056539814,0.00020703365,0.4603727,0.022235615,0.018342786,0.086555734,0.0045409743,0.0214279,0.00958763,[1;2],4661520,8754.023327112198,549.7659295811043,0.00067472557,0.0002974137,0.4618652,0.021386482,0.46623706817626953,7.4475603103637695,4.789843797683716,504.98,1.0,1100.0
0.000485537,0.014646201,400.0,10257,0.0,-0.05439138412475586,0.6248637437820435,10955599872,2,1142,0.002221271,0.020726604,0.12695312,2.7733939,0.49559844,0.055508923,4.1852026,0.0324633,-0.00092883577,0.017141499,0.000117124844,0,0.00017363891,0.00021973031,0.45963094,0.023794597,0.023870379,0.112596266,0.004681828,0.02208412,0.0114547,[1;2],4665981,8761.538861513138,545.0044563177505,0.00021847048,0.0003281264,0.45905572,0.019164944,0.4717280864715576,7.512773752212524,4.860352993011475,522.22,1.0,1100.0
0.001220923,0.013505614,400.0,10267,0.0,0.04677844047546387,0.6766326725482941,10954842112,2,1143,0.0019717189,0.020928582,0.1015625,2.7652125,0.4790003,0.044537857,4.0235825,0.02144573,-0.00071525865,0.017544977,9.6865486e-05,0,-9.760349e-05,0.00021564846,0.46414763,0.023630539,0.022708425,0.10707423,0.0047329715,0.022316797,0.011373538,[1;2],4671907,8768.96132850647,551.8380888294561,-0.00010181911,0.00031641827,0.46293518,0.018611277,0.46665525436401367,7.419625282287598,4.751852989196777,529.82,1.0,1100.0
-0.0013274553,0.013725539,400.0,10274,0.0,0.27298009395599365,0.6842522025108337,10955636736,2,1144,0.0020799793,0.019714586,0.125,2.7629797,0.49155033,0.033093683,4.0489154,0.02932006,0.0011400091,0.018194497,0.00010288071,0,-6.427542e-05,0.00021567808,0.46420336,0.024372801,0.024930239,0.11750555,0.0045439666,0.021417417,0.011374078,[1;2],4675173,8776.462035179138,546.0819492794715,-8.975361e-05,0.00030301473,0.46558177,0.020355863,0.47702598571777344,7.497837066650391,4.837386608123779,529.76,1.0,1100.0
-0.0028380763,0.013355028,400.0,10280,0.0,0.46581608057022095,0.6505455374717712,10956439552,2,1145,0.0021259247,0.020291813,0.12402344,2.7670877,0.47729608,0.03882703,4.2335596,0.024427393,0.0033617564,0.020947568,6.10874e-05,0,5.5501274e-05,0.00017187397,0.46395385,0.022536954,0.03345444,0.15762357,0.004552086,0.021447558,0.011053908,[1;2],4678350,8783.936341762543,548.0106673417223,7.136782e-05,0.00023411663,0.46676022,0.019406015,0.47069287300109863,7.459881067276001,4.818679571151733,530.2,1.0,1100.0
-0.0011434844,0.013034396,400.0,10290,0.0,0.41885268688201904,0.688452273607254,10955161600,2,1146,0.0019897968,0.02004548,0.11230469,2.765283,0.47260433,0.045997795,4.342017,0.01730463,0.00078996364,0.018167634,9.747348e-05,0,4.983408e-05,0.00014604787,0.455448,0.02332716,0.018529681,0.08727128,0.004475153,0.02107712,0.010891364,[1;2],4682956,8791.391303062439,549.4327474325097,5.5481632e-05,0.00019951705,0.4565802,0.01880856,0.4741837978363037,7.4521870613098145,4.760156154632568,531.93,1.0,1100.0
-0.0017026451,0.012272331,400.0,10299,0.0,0.4002789258956909,0.7150475084781647,10955952128,2,1147,0.001828041,0.018968366,0.08984375,2.7521832,0.4763001,0.047473215,4.7816143,0.016434789,0.0013839277,0.01766806,6.794851e-05,0,7.7020326e-05,0.00013952634,0.45012513,0.023008538,0.018104812,0.08523819,0.004365003,0.020550612,0.01028905,[1;2],4687527,8798.89195728302,546.0857333157618,9.1621114e-05,0.00018652724,0.45179856,0.020026201,0.46884751319885254,7.497774600982666,4.8193254470825195,540.93,1.0,1100.0
0.00036467885,0.014119583,400.0,10310,0.0,0.35346806049346924,0.6044490337371826,10955452416,2,1148,0.0033950661,0.020601088,0.24609375,2.789498,0.46176264,0.047614094,4.1825786,0.026645636,-0.00056278805,0.017302927,5.4124404e-05,0,6.2481413e-06,0.00013857025,0.44997302,0.022440748,0.020746684,0.09763963,0.004506479,0.021208735,0.011443598,[1;2],4694375,8806.462989091873,541.009448307555,-1.8795972e-06,0.00018716023,0.4496246,0.019234486,0.46752095222473145,7.568220138549805,4.873554944992065,554.84,1.0,1100.0
0.004563814,0.030499857,400.0,10319,0.0,0.4755591154098511,0.21264797449111938,10954690560,2,1149,0.008881658,0.020661565,0.36914062,2.798003,0.44898605,0.12129304,3.9869096,0.19689746,0.0016727708,0.01970813,0.00017179757,0,-1.9286468e-05,0.00016226943,0.4591512,0.03434789,0.025910933,0.1218981,0.004810429,0.022630686,0.0141164875,[1;2],4698851,8814.067250490189,538.6453613141767,1.0344502e-06,0.00021149467,0.45454675,0.01814287,0.4762904644012451,7.601546287536621,4.910157203674316,563.04,1.0,1100.0
4.0748622e-05,0.015658211,400.0,10324,0.0,0.46345287561416626,0.46737927198410034,10955112448,2,1150,0.0033469803,0.019294513,0.23925781,2.783965,0.48475108,0.118314534,4.222181,0.036366742,0.004265852,0.020898039,0.000121638375,0,-0.00019138299,0.00017967715,0.46796316,0.021485303,0.020535532,0.09657276,0.0046676677,0.02195071,0.011269557,[1;2],4701219,8821.582133293152,545.0517815508466,-0.00021668477,0.00023564031,0.46797302,0.015886968,0.4694945812225342,7.511943817138672,4.865838050842285,563.43,1.0,1100.0
-0.0017600254,0.014379732,400.0,10333,0.0,0.24441874027252197,0.5364567339420319,10955128832,2,1151,0.003412799,0.020410758,0.18164062,2.7954152,0.48890054,0.045504864,4.1946545,0.058366273,0.0015155862,0.019204428,7.3500065e-05,0,-0.0003787403,0.00017093247,0.46288973,0.02124353,0.02134127,0.10032377,0.004582544,0.021542206,0.010420909,[1;2],4705612,8829.093575716019,545.3013561697207,-0.00048023096,0.0002320958,0.46485275,0.01660678,0.4663114547729492,7.508568525314331,4.815174579620361,541.73,1.0,1100.0
-0.0014856445,0.014089795,400.0,10343,0.0,0.4354977011680603,0.6362070441246033,10955661312,2,1152,0.0020479045,0.020113926,0.14257812,2.7922726,0.47421747,0.055356517,4.142656,0.019476105,0.0023663219,0.01981476,0.00012678457,0,-5.419358e-05,0.00017207967,0.46304455,0.02340663,0.023920802,0.11240741,0.0045395643,0.021332085,0.011336358,[1;2],4710339,8836.553916215897,549.0366022927534,-0.00010375082,0.00023310656,0.46462932,0.01663634,0.4732692241668701,7.457576751708984,4.766767501831055,527.96,1.0,1100.0
-0.0034615318,0.015947374,400.0,10353,0.0,0.3387432098388672,0.5974768698215485,10955866112,2,1153,0.0021619634,0.020246089,0.11035156,2.7800868,0.4941414,0.08766459,4.0785813,0.038429566,0.0023307414,0.019908909,0.00011216526,0,8.451597e-05,0.0001725617,0.45491162,0.02513237,0.035743695,0.16790205,0.0043993015,0.020665234,0.011555677,[1;2],4714581,8844.110874414444,542.0170248906966,8.4594416e-05,0.00024258984,0.458373,0.02196367,0.4709343910217285,7.5541510581970215,4.8593151569366455,521.49,1.0,1100.0
-0.00040884956,0.013422324,400.0,10362,0.0,0.41038113832473755,0.6263823211193085,10956210176,2,1154,0.0016477173,0.020288825,0.0859375,2.7739167,0.50064653,0.037088353,4.6758423,0.023796042,0.00030374163,0.017882653,6.4002095e-05,0,0.00022592062,0.00020122626,0.45752767,0.02197021,0.021634987,0.10158998,0.0045409445,0.021322612,0.011115665,[1;2],4719489,8851.720652341843,538.2548324560987,0.00026054398,0.00026989306,0.45786726,0.01856367,0.4701118469238281,7.606943368911743,4.916111469268799,507.88,1.0,1100.0
-0.0018472285,0.01661755,400.0,10372,0.0,-0.053122520446777344,0.5772632658481598,10955386880,2,1155,0.0029373122,0.019301424,0.20605469,2.7808928,0.4934527,0.033733808,4.09804,0.023114737,0.0026595038,0.019251194,7.115933e-05,0,0.00012433986,0.00015998603,0.45336258,0.025566563,0.050667733,0.23782806,0.004441848,0.020849487,0.01297443,[1;2],4723661,8859.19919204712,547.7005609605886,0.00014745453,0.00024527154,0.4551636,0.018860253,0.4644787311553955,7.475705146789551,4.7943055629730225,495.4,1.0,1100.0
-0.0002935261,0.012585012,400.0,10382,0.0,0.1605115532875061,0.6974036395549774,10955665408,2,1156,0.0021812548,0.019605251,0.087890625,2.7984326,0.48536223,0.09522395,4.2103586,0.043988075,0.0028363047,0.019746704,0.0001035818,0,0.0001440342,0.00013697619,0.45604467,0.022861904,0.016889328,0.07924687,0.00453104,0.021260213,0.010618587,[1;2],4728013,8866.701004266739,546.0013687004653,0.0001723629,0.00019055943,0.45628154,0.020971365,0.47223854064941406,7.499062538146973,4.82275915145874,487.7,1.0,1100.0
0.0011724011,0.0138684,400.0,10389,0.0,-0.06346571445465088,0.6374751925468445,10955943936,2,1157,0.0023341225,0.0211589,0.13085938,2.7770934,0.50936425,0.068621874,4.106789,0.035092756,-0.004113013,0.014420453,0.00015165917,0,0.00012478174,0.00013582887,0.45554718,0.023014912,0.028562786,0.13396975,0.0046341475,0.02173582,0.011611696,[1;2],4730732,8874.208039999008,545.6214871061801,0.00014487878,0.00019589998,0.4543346,0.018283788,0.46949005126953125,7.504175662994385,4.8324525356292725,481.21,1.0,1100.0
-0.0026200116,0.011756239,400.0,10399,0.0,0.07115143537521362,0.6438031792640686,10954678272,2,1158,0.0019079098,0.0187822,0.087890625,2.7901683,0.47505188,0.040203992,4.4567,0.018589513,0.00348983,0.019545693,6.383139e-05,0,0.00015652942,0.00017118298,0.45556083,0.01968693,0.017549349,0.08228195,0.00440514,0.020653956,0.00985927,[1;2],4735208,8881.661842823029,549.5181406979304,0.00017753843,0.00023687819,0.45813882,0.016701197,0.47162532806396484,7.450978994369507,4.768465995788574,476.81,1.0,1100.0
-0.0003035678,0.013738011,400.0,10406,0.0,-0.41507065296173096,0.6214227080345154,10955460608,2,1159,0.002020386,0.019487359,0.125,2.7838902,0.4648438,0.036102705,4.7835984,0.018508462,0.002092509,0.018904828,0.000108849774,0,0.00020332608,0.00011214874,0.45085675,0.022304451,0.02058079,0.09645922,0.004508271,0.021129621,0.011398376,[1;2],4738744,8889.111668586731,549.8115339881005,0.00024601177,0.00018150017,0.45107493,0.018338071,0.46764612197875977,7.447084426879883,4.789798974990845,469.05,1.0,1100.0
